ligand_pose	Vdw
ligand_pose_3549	-1007.1023
ligand_pose_3550	-1007.3761
ligand_pose_3551	-860.8366
ligand_pose_3552	-947.5218
ligand_pose_3553	-1024.546
ligand_pose_3554	-1029.5096
ligand_pose_3555	-1017.9876
ligand_pose_3556	-930.668
ligand_pose_3557	-1029.536
ligand_pose_3558	-1016.9587
ligand_pose_3559	-1031.7806
ligand_pose_3560	-1008.2309
ligand_pose_3561	-909.5586
ligand_pose_3562	-1026.86
ligand_pose_3563	-1010.5611
ligand_pose_3564	-1019.7642
ligand_pose_3565	-1012.6545
ligand_pose_3566	-1007.5672
ligand_pose_3567	-1001.6593
ligand_pose_3568	1428.7264
ligand_pose_3569	579.5157
ligand_pose_3570	368780.3471
ligand_pose_3571	5801.7838
ligand_pose_3572	-127.1521
ligand_pose_3573	4617.8363
ligand_pose_3574	74529.0837
ligand_pose_3575	-290.4063
ligand_pose_3576	807.8184
ligand_pose_3577	488825.0775
ligand_pose_3578	-1007.6145
ligand_pose_3579	-976.2107
ligand_pose_3580	-947.0651
ligand_pose_3581	1062.7175
ligand_pose_3582	65.3513
ligand_pose_3583	713828.9138
ligand_pose_3584	-821.172
ligand_pose_3585	1569.4134
ligand_pose_3586	-913.2821
ligand_pose_3587	1414.177
ligand_pose_3588	-861.6813
ligand_pose_3589	-1011.1765
ligand_pose_3590	-981.6142
ligand_pose_3591	-430.4907
ligand_pose_3592	-980.363
ligand_pose_3593	-909.5898
ligand_pose_3594	472050.0742
ligand_pose_3595	-1006.469
ligand_pose_3596	1384.0755
ligand_pose_3597	-886.7239
ligand_pose_3598	-965.4136
ligand_pose_3599	-1023.6229
ligand_pose_3600	-1020.7137
ligand_pose_3601	-977.0766
ligand_pose_3602	-824.802
ligand_pose_3603	-1027.6952
ligand_pose_3604	-1024.8616
ligand_pose_3605	-922.1571
ligand_pose_3606	-972.4837
ligand_pose_3607	-962.4619
ligand_pose_3608	1880.1971
ligand_pose_3609	-862.7429
ligand_pose_3610	-960.1443
ligand_pose_3611	-1021.3726
ligand_pose_3612	-1018.6
ligand_pose_3613	-976.062
ligand_pose_3614	-844.0794
ligand_pose_3615	-1026.3429
ligand_pose_3616	-1023.51
ligand_pose_3617	18897.3871
ligand_pose_3618	730824.3633
ligand_pose_3619	-971.2523
ligand_pose_3620	-798.2852
ligand_pose_3621	-895.7402
ligand_pose_3622	1853.7501
ligand_pose_3623	-864.354
ligand_pose_3624	-961.0835
ligand_pose_3625	-1022.0323
ligand_pose_3626	-1019.1962
ligand_pose_3627	-976.4673
ligand_pose_3628	-842.5587
ligand_pose_3629	-1026.9287
ligand_pose_3630	-1024.1551
ligand_pose_3631	27192.8874
ligand_pose_3632	-1004.4328
ligand_pose_3633	-932.8505
ligand_pose_3634	13450.6982
ligand_pose_3635	59674.9644
ligand_pose_3636	-980.5029
ligand_pose_3637	-961.4847
ligand_pose_3638	-920.225
ligand_pose_3639	-827.6287
ligand_pose_3640	79778.6174
ligand_pose_3641	9717.4839
ligand_pose_3642	977.3987
ligand_pose_3643	-736.5915
ligand_pose_3644	589.5864
ligand_pose_3645	20390.2046
ligand_pose_3646	390516.513
ligand_pose_3647	-511.5116
ligand_pose_3648	-810.947
ligand_pose_3649	33604.1977
ligand_pose_3650	19547.5773
ligand_pose_3651	561.93
ligand_pose_3652	-485.9903
ligand_pose_3653	8283.6295
ligand_pose_3654	509766.2591
ligand_pose_3655	27429970.0736
ligand_pose_3656	36113.7759
ligand_pose_3657	663.2194
ligand_pose_3658	2672.3328
ligand_pose_3659	266.7733
ligand_pose_3660	-490.9099
ligand_pose_3661	-920.5601
ligand_pose_3662	-940.8642
ligand_pose_3663	-32.5446
ligand_pose_3664	18634.7424
ligand_pose_3665	382782.6227
ligand_pose_3666	-888.0164
ligand_pose_3667	-818.073
ligand_pose_3668	-964.835
ligand_pose_3669	-1024.3055
ligand_pose_3670	-1019.1406
ligand_pose_3671	-973.8378
ligand_pose_3672	-760.7468
ligand_pose_3673	-974.6472
ligand_pose_3674	-1030.5089
ligand_pose_3675	-1027.4281
ligand_pose_3676	-622.8443
ligand_pose_3677	-617.5549
ligand_pose_3678	377079.4871
ligand_pose_3679	5881.4104
ligand_pose_3680	-348.1326
ligand_pose_3681	1336.6153
ligand_pose_3682	101692.3945
ligand_pose_3683	-306.7598
ligand_pose_3684	817.7188
ligand_pose_3685	-979.1159
ligand_pose_3686	-175.3861
ligand_pose_3687	3764.9331
ligand_pose_3688	-803.5201
ligand_pose_3689	-150.1905
ligand_pose_3690	-513.943
ligand_pose_3691	-413.5135
ligand_pose_3692	-907.515
ligand_pose_3693	58431.1073
ligand_pose_3694	-975.2691
ligand_pose_3695	-1015.5826
ligand_pose_3696	-331.4569
ligand_pose_3697	-949.0436
ligand_pose_3698	-1024.459
ligand_pose_3699	-1028.626
ligand_pose_3700	-1011.7093
ligand_pose_3701	-841.2317
ligand_pose_3702	-927.4101
ligand_pose_3703	-1021.0704
ligand_pose_3704	-1030.3941
ligand_pose_3705	-1016.1691
ligand_pose_3706	-911.0049
ligand_pose_3707	-54.8087
ligand_pose_3708	-951.6836
ligand_pose_3709	-1006.1159
ligand_pose_3710	-1007.4438
ligand_pose_3711	-863.6654
ligand_pose_3712	-1030.6299
ligand_pose_3713	-1028.6777
ligand_pose_3714	-1015.6215
ligand_pose_3715	-1025.8612
ligand_pose_3716	-1007.3734
ligand_pose_3717	-907.4782
ligand_pose_3718	-1002.4147
ligand_pose_3719	-666.7263
ligand_pose_3720	-1000.4622
ligand_pose_3721	-1022.9174
ligand_pose_3722	-1023.5204
ligand_pose_3723	11177.3665
ligand_pose_3724	32661.7697
ligand_pose_3725	-971.9947
ligand_pose_3726	1906.2791
ligand_pose_3727	-861.7298
ligand_pose_3728	-962.4575
ligand_pose_3729	-1021.6602
ligand_pose_3730	-1018.7315
ligand_pose_3731	-976.4312
ligand_pose_3732	-849.7258
ligand_pose_3733	-1026.5182
ligand_pose_3734	-1023.7498
ligand_pose_3735	24840.0593
ligand_pose_3736	2334.5257
ligand_pose_3737	1425.9465
ligand_pose_3738	-792.7836
ligand_pose_3739	465.8789
ligand_pose_3740	51693.4746
ligand_pose_3741	1937834.6195
ligand_pose_3742	-691.9086
ligand_pose_3743	-861.9066
ligand_pose_3744	13564.1988
ligand_pose_3745	-972.1325
ligand_pose_3746	-1004.3667
ligand_pose_3747	-992.6665
ligand_pose_3748	23775.1055
ligand_pose_3749	1602.2739
ligand_pose_3750	10441.7037
ligand_pose_3751	9316.7001
ligand_pose_3752	-462.8051
ligand_pose_3753	-979.1236
ligand_pose_3754	-1009.8062
ligand_pose_3755	1833.4489
ligand_pose_3756	-865.4739
ligand_pose_3757	-964.4886
ligand_pose_3758	-1022.6819
ligand_pose_3759	-1019.6153
ligand_pose_3760	-977.0211
ligand_pose_3761	-847.1077
ligand_pose_3762	-1027.323
ligand_pose_3763	-1024.5941
ligand_pose_3764	13771.3121
ligand_pose_3765	1548.3162
ligand_pose_3766	-875.1976
ligand_pose_3767	1422.4844
ligand_pose_3768	-858.3174
ligand_pose_3769	-949.7787
ligand_pose_3770	597.4803
ligand_pose_3771	82582.9789
ligand_pose_3772	-944.0625
ligand_pose_3773	-897.8179
ligand_pose_3774	-395.8405
ligand_pose_3775	63179.6081
ligand_pose_3776	7484.992
ligand_pose_3777	341.3118
ligand_pose_3778	171437.3489
ligand_pose_3779	-936.1916
ligand_pose_3780	-1019.6688
ligand_pose_3781	32243.7113
ligand_pose_3782	-969.2714
ligand_pose_3783	-987.0405
ligand_pose_3784	-985.6716
ligand_pose_3785	-1004.9264
ligand_pose_3786	-1019.8394
ligand_pose_3787	-1021.1973
ligand_pose_3788	2486.8028
ligand_pose_3789	2823.7836
ligand_pose_3790	-388.5208
ligand_pose_3791	-965.052
ligand_pose_3792	-947.8888
ligand_pose_3793	-526.9724
ligand_pose_3794	8372.6721
ligand_pose_3795	327609.1313
ligand_pose_3796	-546.9248
ligand_pose_3797	-779.3041
ligand_pose_3798	162195.2094
ligand_pose_3799	314.8554
ligand_pose_3800	-566.3177
ligand_pose_3801	1391.6753
ligand_pose_3802	-680.9751
ligand_pose_3803	-899.1119
ligand_pose_3804	-938.4729
ligand_pose_3805	-673.9935
ligand_pose_3806	-959.7373
ligand_pose_3807	-905.4294
ligand_pose_3808	-516.4802
ligand_pose_3809	-692.6115
ligand_pose_3810	491877.4649
ligand_pose_3811	7090.0789
ligand_pose_3812	-313.3901
ligand_pose_3813	-531.5829
ligand_pose_3814	5056.8873
ligand_pose_3815	-211.0196
ligand_pose_3816	1020.9023
ligand_pose_3817	19449.1446
ligand_pose_3818	9418.9095
ligand_pose_3819	4303.7471
ligand_pose_3820	37032.5849
ligand_pose_3821	5216.1072
ligand_pose_3822	-992.3078
ligand_pose_3823	-911.4187
ligand_pose_3824	456.7295
ligand_pose_3825	32499.8426
ligand_pose_3826	955737.5205
ligand_pose_3827	-210.1964
ligand_pose_3828	-685.2351
ligand_pose_3829	-931.6284
ligand_pose_3830	-932.4242
ligand_pose_3831	-761.7273
ligand_pose_3832	-1010.663
ligand_pose_3833	3137.721
ligand_pose_3834	2080.1973
ligand_pose_3835	550.0463
ligand_pose_3836	-895.9027
ligand_pose_3837	-152.4264
ligand_pose_3838	13716.1334
ligand_pose_3839	140587.912
ligand_pose_3840	9775.6318
ligand_pose_3841	-855.1405
ligand_pose_3842	-116.6146
ligand_pose_3843	-768.8911
ligand_pose_3844	-910.2871
ligand_pose_3845	-963.2427
ligand_pose_3846	77.9297
ligand_pose_3847	78450.8246
ligand_pose_3848	5197231.8769
ligand_pose_3849	3110.2854
ligand_pose_3850	266.022
ligand_pose_3851	1279.3505
ligand_pose_3852	-629.9168
ligand_pose_3853	-949.0861
ligand_pose_3854	-988.1582
ligand_pose_3855	-628.5236
ligand_pose_3856	6092.9478
ligand_pose_3857	92245.3298
ligand_pose_3858	-965.0753
ligand_pose_3859	-1003.2049
ligand_pose_3860	3387.6033
ligand_pose_3861	13096.9976
ligand_pose_3862	47288.5018
ligand_pose_3863	2064.5034
ligand_pose_3864	-227.4887
ligand_pose_3865	594643.0008
ligand_pose_3866	8038.6495
ligand_pose_3867	-158.56
ligand_pose_3868	-272.9128
ligand_pose_3869	4356.6655
ligand_pose_3870	-97.4178
ligand_pose_3871	1095.0325
ligand_pose_3872	-1006.0029
ligand_pose_3873	2789.7385
ligand_pose_3874	207.0989
ligand_pose_3875	-999.8281
ligand_pose_3876	-981.0875
ligand_pose_3877	-235.2358
ligand_pose_3878	19644.2512
ligand_pose_3879	523010.5516
ligand_pose_3880	-317.3841
ligand_pose_3881	-688.4912
ligand_pose_3882	-614.9119
ligand_pose_3883	-766.6302
ligand_pose_3884	-965.7431
ligand_pose_3885	-996.8143
ligand_pose_3886	-501.2602
ligand_pose_3887	10484.0179
ligand_pose_3888	558821.4923
ligand_pose_3889	-477.5604
ligand_pose_3890	-793.0326
ligand_pose_3891	24622.3449
ligand_pose_3892	4025.5408
ligand_pose_3893	32238.2067
ligand_pose_3894	-1004.0072
ligand_pose_3895	-995.0704
ligand_pose_3896	185.1934
ligand_pose_3897	-854.3723
ligand_pose_3898	-935.2917
ligand_pose_3899	-1006.7713
ligand_pose_3900	-267.8074
ligand_pose_3901	-980.9044
ligand_pose_3902	-1020.5269
ligand_pose_3903	-1011.9958
ligand_pose_3904	-912.8821
ligand_pose_3905	-365.4153
ligand_pose_3906	-929.0698
ligand_pose_3907	-1022.0714
ligand_pose_3908	-1029.6222
ligand_pose_3909	-994.0859
ligand_pose_3910	-479.5133
ligand_pose_3911	-1019.1892
ligand_pose_3912	-934.0732
ligand_pose_3913	-1029.6238
ligand_pose_3914	-919.8423
ligand_pose_3915	-936.9911
ligand_pose_3916	-1023.6063
ligand_pose_3917	-1014.8619
ligand_pose_3918	-833.4347
ligand_pose_3919	1163.1534
ligand_pose_3920	-1008.8593
ligand_pose_3921	-1028.6517
ligand_pose_3922	-1026.2904
ligand_pose_3923	-1005.8186
ligand_pose_3924	2048.5012
ligand_pose_3925	-1021.0723
ligand_pose_3926	-1012.4646
ligand_pose_3927	-1000.2757
ligand_pose_3928	-999.8501
ligand_pose_3929	-1017.5983
ligand_pose_3930	-1017.7159
ligand_pose_3931	35671.6174
ligand_pose_3932	3439.7756
ligand_pose_3933	45349.6403
ligand_pose_3934	-971.3934
ligand_pose_3935	-999.0617
ligand_pose_3936	2131.4885
ligand_pose_3937	-814.0626
ligand_pose_3938	-947.6135
ligand_pose_3939	-1018.2898
ligand_pose_3940	-1007.047
ligand_pose_3941	-900.7138
ligand_pose_3942	-411.0432
ligand_pose_3943	-1024.0407
ligand_pose_3944	-1022.9245
ligand_pose_3945	-972.5147
ligand_pose_3946	3741.1289
ligand_pose_3947	467.0592
ligand_pose_3948	-932.7568
ligand_pose_3949	-991.5774
ligand_pose_3950	-756.5177
ligand_pose_3951	4364.2434
ligand_pose_3952	68763.4535
ligand_pose_3953	-978.1283
ligand_pose_3954	-1003.0442
ligand_pose_3955	-338.4192
ligand_pose_3956	57861.2855
ligand_pose_3957	-906.6067
ligand_pose_3958	-408.648
ligand_pose_3959	-337.3893
ligand_pose_3960	-1015.8258
ligand_pose_3961	-974.7253
ligand_pose_3962	-43.9419
ligand_pose_3963	-951.835
ligand_pose_3964	-1006.3654
ligand_pose_3965	-1007.9208
ligand_pose_3966	-867.0312
ligand_pose_3967	-928.1152
ligand_pose_3968	-1021.2915
ligand_pose_3969	-1030.7442
ligand_pose_3970	-1017.4007
ligand_pose_3971	-916.2382
ligand_pose_3972	-950.0759
ligand_pose_3973	-1024.8226
ligand_pose_3974	-1028.7456
ligand_pose_3975	-1010.8617
ligand_pose_3976	-875.6899
ligand_pose_3977	-1015.717
ligand_pose_3978	-1028.9435
ligand_pose_3979	-1031.0409
ligand_pose_3980	-906.5555
ligand_pose_3981	-1007.5805
ligand_pose_3982	-1026.3028
ligand_pose_3983	12844.2239
ligand_pose_3984	-971.1524
ligand_pose_3985	-1002.5232
ligand_pose_3986	-1012.0065
ligand_pose_3987	-1020.5512
ligand_pose_3988	-999.5678
ligand_pose_3989	-968.3179
ligand_pose_3990	-1015.1245
ligand_pose_3991	-1021.5671
ligand_pose_3992	745978.1187
ligand_pose_3993	-1008.1426
ligand_pose_3994	-1020.4847
ligand_pose_3995	-1012.102
ligand_pose_3996	13728.3366
ligand_pose_3997	20410.26
ligand_pose_3998	-1020.9315
ligand_pose_3999	-1000.3422
ligand_pose_4000	-1012.3151
ligand_pose_4001	-965.209
ligand_pose_4002	-984.0565
ligand_pose_4003	-923.1198
ligand_pose_4004	-992.9772
ligand_pose_4005	1826.0025
ligand_pose_4006	-865.4047
ligand_pose_4007	-965.1132
ligand_pose_4008	-1022.5739
ligand_pose_4009	-1019.4575
ligand_pose_4010	-976.7626
ligand_pose_4011	-846.8391
ligand_pose_4012	-1027.1586
ligand_pose_4013	-1024.4248
ligand_pose_4014	32648.1415
ligand_pose_4015	-980.4577
ligand_pose_4016	1034.826
ligand_pose_4017	-854.0629
ligand_pose_4018	-925.2897
ligand_pose_4019	-978.8794
ligand_pose_4020	-974.9114
ligand_pose_4021	-919.3073
ligand_pose_4022	-625.9338
ligand_pose_4023	-982.4186
ligand_pose_4024	-979.5463
ligand_pose_4025	-889.018
ligand_pose_4026	2966.7566
ligand_pose_4027	-1003.4087
ligand_pose_4028	-977.9118
ligand_pose_4029	-1011.2074
ligand_pose_4030	-1008.3463
ligand_pose_4031	1140696.4045
ligand_pose_4032	-1009.0076
ligand_pose_4033	779666.8954
ligand_pose_4034	-976.0919
ligand_pose_4035	23755.7779
ligand_pose_4036	-551.0825
ligand_pose_4037	1436.2124
ligand_pose_4038	-857.6277
ligand_pose_4039	-891.808
ligand_pose_4040	2867.661
ligand_pose_4041	217350.3574
ligand_pose_4042	-916.9909
ligand_pose_4043	-894.1167
ligand_pose_4044	4164.6496
ligand_pose_4045	1160677.3071
ligand_pose_4046	-1003.2839
ligand_pose_4047	5025.2909
ligand_pose_4048	27546.4088
ligand_pose_4049	1823.077
ligand_pose_4050	-979.7515
ligand_pose_4051	33287.8797
ligand_pose_4052	29829.9024
ligand_pose_4053	1875.2481
ligand_pose_4054	1261.8272
ligand_pose_4055	-818.088
ligand_pose_4056	-138.1622
ligand_pose_4057	27045.3586
ligand_pose_4058	3684272.8041
ligand_pose_4059	-713.9175
ligand_pose_4060	-846.8917
ligand_pose_4061	-318.9454
ligand_pose_4062	-720.6853
ligand_pose_4063	-1011.7111
ligand_pose_4064	-994.5957
ligand_pose_4065	-410.5074
ligand_pose_4066	13194.0059
ligand_pose_4067	663002.0317
ligand_pose_4068	-382.1925
ligand_pose_4069	-763.0016
ligand_pose_4070	-1001.8559
ligand_pose_4071	-702.9211
ligand_pose_4072	-616.2396
ligand_pose_4073	-1011.4713
ligand_pose_4074	-1019.942
ligand_pose_4075	-998.7973
ligand_pose_4076	-892.6142
ligand_pose_4077	67716.7699
ligand_pose_4078	-666.893
ligand_pose_4079	-321.528
ligand_pose_4080	-455.0082
ligand_pose_4081	-1005.8458
ligand_pose_4082	-968.4318
ligand_pose_4083	144.833
ligand_pose_4084	-967.594
ligand_pose_4085	-1010.7294
ligand_pose_4086	-992.1316
ligand_pose_4087	-342.2658
ligand_pose_4088	-927.2644
ligand_pose_4089	-1020.3271
ligand_pose_4090	-1030.0937
ligand_pose_4091	-1012.3713
ligand_pose_4092	-813.0042
ligand_pose_4093	-957.405
ligand_pose_4094	-1024.8315
ligand_pose_4095	-1028.4239
ligand_pose_4096	-1015.5744
ligand_pose_4097	-921.6786
ligand_pose_4098	-1013.7985
ligand_pose_4099	-1028.9042
ligand_pose_4100	-1030.6703
ligand_pose_4101	-887.8605
ligand_pose_4102	-1007.5813
ligand_pose_4103	-1026.0648
ligand_pose_4104	3222.4642
ligand_pose_4105	1029231.3166
ligand_pose_4106	-1002.3521
ligand_pose_4107	-1008.4277
ligand_pose_4108	-739.9074
ligand_pose_4109	3997.9817
ligand_pose_4110	-1003.5966
ligand_pose_4111	-1006.2662
ligand_pose_4112	-981.1018
ligand_pose_4113	-1009.4715
ligand_pose_4114	4041.6811
ligand_pose_4115	-984.0811
ligand_pose_4116	56.6474
ligand_pose_4117	925153.9915
ligand_pose_4118	16026.5983
ligand_pose_4119	493.5529
ligand_pose_4120	593.2857
ligand_pose_4121	-795.028
ligand_pose_4122	391.64
ligand_pose_4123	24614.3181
ligand_pose_4124	4305611.5909
ligand_pose_4125	-505.8747
ligand_pose_4126	-21.1155
ligand_pose_4127	-596.2998
ligand_pose_4128	-927.226
ligand_pose_4129	-1006.176
ligand_pose_4130	-880.2251
ligand_pose_4131	540.4029
ligand_pose_4132	13813.7615
ligand_pose_4133	-935.4518
ligand_pose_4134	-685.0339
ligand_pose_4135	-990.7228
ligand_pose_4136	-966.3804
ligand_pose_4137	-1024.7204
ligand_pose_4138	-1024.9446
ligand_pose_4139	-999.0169
ligand_pose_4140	-811.6889
ligand_pose_4141	-998.9467
ligand_pose_4142	-1030.2163
ligand_pose_4143	-1026.2484
ligand_pose_4144	1025292.1514
ligand_pose_4145	206.9163
ligand_pose_4146	-954.0178
ligand_pose_4147	-683.3707
ligand_pose_4148	401.3501
ligand_pose_4149	-967.7454
ligand_pose_4150	-1010.1103
ligand_pose_4151	-898.6712
ligand_pose_4152	66.96
ligand_pose_4153	-966.2679
ligand_pose_4154	-1004.7852
ligand_pose_4155	-74.164
ligand_pose_4156	-924.7594
ligand_pose_4157	-1016.0064
ligand_pose_4158	-995.0775
ligand_pose_4159	69.7206
ligand_pose_4160	150307.6749
ligand_pose_4161	-852.6626
ligand_pose_4162	-827.6868
ligand_pose_4163	-988.1641
ligand_pose_4164	-960.2876
ligand_pose_4165	-1019.1097
ligand_pose_4166	-961.8301
ligand_pose_4167	1617.3357
ligand_pose_4168	301136.0777
ligand_pose_4169	-983.7755
ligand_pose_4170	-1012.5657
ligand_pose_4171	-1020.5835
ligand_pose_4172	53118.9479
ligand_pose_4173	-372.7772
ligand_pose_4174	-905.9292
ligand_pose_4175	-80.5934
ligand_pose_4176	-955.0341
ligand_pose_4177	-1008.134
ligand_pose_4178	-1008.0719
ligand_pose_4179	-856.4467
ligand_pose_4180	-1015.0878
ligand_pose_4181	-387.863
ligand_pose_4182	-1016.6713
ligand_pose_4183	-928.7663
ligand_pose_4184	-1022.0713
ligand_pose_4185	-1030.6238
ligand_pose_4186	-1007.908
ligand_pose_4187	-819.7029
ligand_pose_4188	-969.5451
ligand_pose_4189	-906.4397
ligand_pose_4190	-1029.4449
ligand_pose_4191	-948.3376
ligand_pose_4192	-1025.0852
ligand_pose_4193	-1027.7085
ligand_pose_4194	-991.0644
ligand_pose_4195	-314.5594
ligand_pose_4196	-1008.3332
ligand_pose_4197	-1030.4235
ligand_pose_4198	-1026.0855
ligand_pose_4199	-712.9122
ligand_pose_4200	-791.5831
ligand_pose_4201	-1011.5368
ligand_pose_4202	-1004.1222
ligand_pose_4203	-562.6174
ligand_pose_4204	9100.1657
ligand_pose_4205	438113.3467
ligand_pose_4206	-542.9605
ligand_pose_4207	-812.3067
ligand_pose_4208	-924.0923
ligand_pose_4209	-998.4703
ligand_pose_4210	42447.36
ligand_pose_4211	881.5052
ligand_pose_4212	68857.891
ligand_pose_4213	23107.905
ligand_pose_4214	416.463
ligand_pose_4215	-884.9547
ligand_pose_4216	-930.4452
ligand_pose_4217	-868.8228
ligand_pose_4218	-982.5363
ligand_pose_4219	-822.3812
ligand_pose_4220	2012.8104
ligand_pose_4221	-167.5448
ligand_pose_4222	-439.5658
ligand_pose_4223	-639.6247
ligand_pose_4224	-1001.1059
ligand_pose_4225	-988.7325
ligand_pose_4226	-293.561
ligand_pose_4227	20705.4049
ligand_pose_4228	597205.132
ligand_pose_4229	-262.3658
ligand_pose_4230	-698.8122
ligand_pose_4231	52.8709
ligand_pose_4232	645583.6338
ligand_pose_4233	48908.0159
ligand_pose_4234	2231.0563
ligand_pose_4235	-851.3343
ligand_pose_4236	-952.3468
ligand_pose_4237	-1019.9399
ligand_pose_4238	-1018.3798
ligand_pose_4239	-974.3588
ligand_pose_4240	-815.0647
ligand_pose_4241	-1026.2428
ligand_pose_4242	-1023.1188
ligand_pose_4243	-892.0878
ligand_pose_4244	-971.3333
ligand_pose_4245	765903.7732
ligand_pose_4246	1029952.71
ligand_pose_4247	2198.07
ligand_pose_4248	-850.202
ligand_pose_4249	-958.7539
ligand_pose_4250	-1020.8696
ligand_pose_4251	-1018.42
ligand_pose_4252	-976.5752
ligand_pose_4253	-854.2496
ligand_pose_4254	-1026.4258
ligand_pose_4255	-1023.5505
ligand_pose_4256	2235.4122
ligand_pose_4257	-821.468
ligand_pose_4258	-949.5576
ligand_pose_4259	-1016.3392
ligand_pose_4260	-1005.0933
ligand_pose_4261	-753.621
ligand_pose_4262	5562.6233
ligand_pose_4263	-1020.9648
ligand_pose_4264	-1019.7675
ligand_pose_4265	-1014.6448
ligand_pose_4266	-1021.1236
ligand_pose_4267	-1008.0574
ligand_pose_4268	-991.1869
ligand_pose_4269	-985.7458
ligand_pose_4270	-966.2615
ligand_pose_4271	-906.3987
ligand_pose_4272	63313.5294
ligand_pose_4273	-480.1167
ligand_pose_4274	-656.7314
ligand_pose_4275	153.372
ligand_pose_4276	-967.4319
ligand_pose_4277	-1011.0132
ligand_pose_4278	-1000.4696
ligand_pose_4279	-789.3641
ligand_pose_4280	-1000.7682
ligand_pose_4281	-1013.2855
ligand_pose_4282	-292.3897
ligand_pose_4283	-927.0239
ligand_pose_4284	-1019.9877
ligand_pose_4285	-1028.1652
ligand_pose_4286	-997.8767
ligand_pose_4287	-668.1901
ligand_pose_4288	-884.0006
ligand_pose_4289	-959.7857
ligand_pose_4290	-1027.7055
ligand_pose_4291	-957.3577
ligand_pose_4292	-1024.5785
ligand_pose_4293	-1021.4315
ligand_pose_4294	-797.9704
ligand_pose_4295	23228.8189
ligand_pose_4296	-1006.5754
ligand_pose_4297	-1026.4784
ligand_pose_4298	-1024.8028
ligand_pose_4299	1070090.8715
ligand_pose_4300	2579.8651
ligand_pose_4301	-395.167
ligand_pose_4302	-1003.8015
ligand_pose_4303	-981.7185
ligand_pose_4304	-205.4808
ligand_pose_4305	21481.2002
ligand_pose_4306	605843.4882
ligand_pose_4307	-230.7518
ligand_pose_4308	-693.8837
ligand_pose_4309	1160352.8634
ligand_pose_4310	-1002.5907
ligand_pose_4311	1371.4002
ligand_pose_4312	-886.618
ligand_pose_4313	-968.3351
ligand_pose_4314	-1024.0755
ligand_pose_4315	-1020.8629
ligand_pose_4316	-976.1125
ligand_pose_4317	-814.3761
ligand_pose_4318	-1027.9672
ligand_pose_4319	-1025.2073
ligand_pose_4320	-972.5671
ligand_pose_4321	-605.1524
ligand_pose_4322	-814.1136
ligand_pose_4323	-999.1157
ligand_pose_4324	-1020.2364
ligand_pose_4325	-1011.6808
ligand_pose_4326	3921.5046
ligand_pose_4327	-1003.1553
ligand_pose_4328	-988.8751
ligand_pose_4329	1083.9333
ligand_pose_4330	-722.909
ligand_pose_4331	-842.72
ligand_pose_4332	-966.089
ligand_pose_4333	-985.2166
ligand_pose_4334	-183.4393
ligand_pose_4335	-904.6983
ligand_pose_4336	-954.2599
ligand_pose_4337	409.0646
ligand_pose_4338	-964.949
ligand_pose_4339	-912.9845
ligand_pose_4340	2771.3063
ligand_pose_4341	217216.2621
ligand_pose_4342	-955.3224
ligand_pose_4343	-927.9782
ligand_pose_4344	-1019.9322
ligand_pose_4345	-1014.3039
ligand_pose_4346	-824.5491
ligand_pose_4347	1336.1361
ligand_pose_4348	-947.0918
ligand_pose_4349	-963.8491
ligand_pose_4350	-1024.7784
ligand_pose_4351	-1027.0996
ligand_pose_4352	-1011.2373
ligand_pose_4353	-893.2183
ligand_pose_4354	-1025.4828
ligand_pose_4355	-841.7881
ligand_pose_4356	-1030.2408
ligand_pose_4357	-1006.9683
ligand_pose_4358	-1025.8968
ligand_pose_4359	-965.5308
ligand_pose_4360	-985.4887
ligand_pose_4361	-923.9602
ligand_pose_4362	4266.1576
ligand_pose_4363	55480.2381
ligand_pose_4364	-985.7412
ligand_pose_4365	-907.3239
ligand_pose_4366	-965.7082
ligand_pose_4367	-1009.3208
ligand_pose_4368	1040688.0261
ligand_pose_4369	-968.0974
ligand_pose_4370	-990.0722
ligand_pose_4371	-982.4065
ligand_pose_4372	-977.5037
ligand_pose_4373	-978.3791
ligand_pose_4374	-691.2221
ligand_pose_4375	-593.13
ligand_pose_4376	-693.2705
ligand_pose_4377	-1014.2734
ligand_pose_4378	-991.6675
ligand_pose_4379	-323.8526
ligand_pose_4380	16604.6282
ligand_pose_4381	688014.6058
ligand_pose_4382	-290.2517
ligand_pose_4383	-730.5623
ligand_pose_4384	2211.3773
ligand_pose_4385	-848.4243
ligand_pose_4386	-958.563
ligand_pose_4387	-1020.7285
ligand_pose_4388	-1017.7111
ligand_pose_4389	-963.4957
ligand_pose_4390	-482.6731
ligand_pose_4391	-1026.1509
ligand_pose_4392	-1023.429
ligand_pose_4393	8063.77
ligand_pose_4394	86566.4583
ligand_pose_4395	2344.718
ligand_pose_4396	-871.3021
ligand_pose_4397	1056055.179
ligand_pose_4398	307.0685
ligand_pose_4399	-963.12
ligand_pose_4400	1877.0956
ligand_pose_4401	-862.6675
ligand_pose_4402	-964.1896
ligand_pose_4403	-1022.628
ligand_pose_4404	-1019.4657
ligand_pose_4405	-975.0392
ligand_pose_4406	-811.8239
ligand_pose_4407	-1027.3526
ligand_pose_4408	-1024.623
ligand_pose_4409	-965.6653
ligand_pose_4410	-984.6004
ligand_pose_4411	-902.8931
ligand_pose_4412	-1003.6231
ligand_pose_4413	-1019.6634
ligand_pose_4414	-1009.7974
